id,user_posted,name,Content,date_posted,media_url,videos,url,quoted_post,caption  ,tagged_users,replies,reposts,likes,views,external_url,hashtags,followers,biography,posts_count,profile_image_link,following,is_verified,quotes,bookmarks,parent_post_details,
100044568393679,,,Colombia Football Federation president Ramón Jesurún and his son Ramón Jamil Jesurún are facing three felony counts of battery on a specified official or employee after being arrested by Miami-Dade Police at Hard Rock Stadium following the 2024 Copa América final.,"""2024-07-15T22:33:25.000Z""","[""https://external.fadb3-1.fna.fbcdn.net/emg1/v/t13/14745839860010815528?url=https%3A%2F%2Fa4.espncdn.com%2Fcombiner%2Fi%3Fimg%3D%252Fphoto%252F2024%252F0715%252Fr1359113_1296x729_16-9.jpg&fb_obo=1&utld=espncdn.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_Q399_eW1aznGCK6c_m5M1w6abEJVWrBUAky78SRNpdesaP8&oe=6697F27F&_nc_sid=139b9a""]",,https://www.facebook.com/ESPN/posts/pfbid031gNtGioa4SaSN5WdAbpwT2aeQqg5mMhWdoN4uvbxNzwKYWYCTFgNfoHmD7sYnujCl,,Colombia federation prez arrested at Copa final,,130,33,180,,,null,,,,https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGIknuw&_nc_ht=scontent.fadb3-1.fna&oh=00_AYBeAvQfzS4nH4wmBvwP7kkE6FUHBJ14aRM4Z-HRUMOGkg&oe=669C0C3D,,TRUE,,,,
100044568393679,,,"Bobby Hill was full of emotion following his gold medal showing in powerlifting 🥇 👏

Special Olympics","""2023-06-22T17:25:42.000Z""","[""https://scontent-dfw5-1.xx.fbcdn.net/v/t15.5256-10/355799114_1293704297906082_8928304044816394522_n.jpg?stp=dst-jpg_p403x403&_nc_cat=105&ccb=1-7&_nc_sid=7965db&_nc_ohc=5lBn7XGaPt0Q7kNvgFAC2YD&_nc_ht=scontent-dfw5-1.xx&oh=00_AYA34AK0DgxTuK5hEIEFRCpsP-flDRT7xYoHcUi6mzt5cg&oe=669BFCE7""]",,https://www.facebook.com/ESPN/videos/806290074134377/,,,,212,63,400,29675,,null,,,,https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGDOHz7&_nc_ht=scontent-dfw5-1.xx&oh=00_AYA5WklKoszk_4bZsTHMNipEmvuKDUC7IEQeV2Jwoc7gfw&oe=669C0C3D,,TRUE,,,,
100044568393679,,,"Baltimore Orioles shortstop Gunnar Henderson will be participating in the 2024 Home Run Derby 👏 

He announced on Sunday Night Baseball.","""2024-06-30T23:53:06.000Z""","[""https://scontent.fadb3-2.fna.fbcdn.net/v/t39.30808-6/449697323_1027590918736512_6836852717926159703_n.jpg?stp=dst-jpg_s640x640&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=-aQrZVYfzG4Q7kNvgEfhFFD&_nc_ht=scontent.fadb3-2.fna&oh=00_AYD0iV_54q1-mDtUH-hH_2QgetbokttiOy8uyBymT31zKw&oe=669C08EA""]",,https://www.facebook.com/ESPN/posts/pfbid0m3pKMDQt4a1twuu5EAPWfEche8otQNShJFkTA7hXfHQjYNcZy4ho6pmNWp3sdwdBl,,,,260,438,5239,,,null,,,,https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGIknuw&_nc_ht=scontent.fadb3-1.fna&oh=00_AYBeAvQfzS4nH4wmBvwP7kkE6FUHBJ14aRM4Z-HRUMOGkg&oe=669C0C3D,,TRUE,,,,
100044568393679,,,"The top-4 seeds are SET‼️

Who will make it to the Men's College World Series? 🤔

Wake Forest Baseball | Florida Gators Baseball | Arkansas Razorback Baseball | Clemson Baseball","""2023-05-29T16:04:43.000Z""","[""https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/350288119_204073782527120_1124496131881361734_n.png?stp=dst-png_s640x640&_nc_cat=101&ccb=1-7&_nc_sid=0b6b33&_nc_ohc=I-NPM-uJhWQQ7kNvgFBU8xN&_nc_ht=scontent-ord5-1.xx&oh=00_AYD4-Fv5PCGHdoVlmJ1PghtSesQprQGrA6NECLx15Hc79Q&oe=669BECB3""]",,https://www.facebook.com/photo/?fbid=7086906648022697&set=a.114588455254586,,,,281,231,1302,,,null,,,,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgH3SWJ-&_nc_ht=scontent-ord5-2.xx&oh=00_AYC_RO_6QuhgBNbgEWVxnL6FW9-2YIQLFFUJTGgwVRgUsQ&oe=669C0C3D,,TRUE,,,,
100044568393679,,,"A legendary career 🎾

This tribute to Andy Murray 🙌 (via Wimbledon)","""2024-07-05T15:05:27.000Z""","[""https://scontent.fadb3-1.fna.fbcdn.net/v/t15.5256-10/442102204_1035623404561616_6150254392803211778_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=7965db&_nc_ohc=E0Ux3CQ1vHwQ7kNvgH5XFa2&_nc_ht=scontent.fadb3-1.fna&oh=00_AYAmPllMVd_1yIHvO2nr2FyT2hNVrbIRN15ncGuhK0CQ7A&oe=669BE581""]",,https://www.facebook.com/ESPN/videos/781722700825207/,,,,117,473,2171,41790,,null,,,,https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGIknuw&_nc_ht=scontent.fadb3-1.fna&oh=00_AYBeAvQfzS4nH4wmBvwP7kkE6FUHBJ14aRM4Z-HRUMOGkg&oe=669C0C3D,,TRUE,,,,
100044568393679,,,"Jamal Murray and the Denver Nuggets are soaring at the half 🛫 

Denver is 10-0 when leading by double figures this postseason 😳","""2023-06-02T01:31:33.000Z""","[""https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/350822365_1104169044305292_747331485784546265_n.png?stp=dst-png_s640x640&_nc_cat=107&ccb=1-7&_nc_sid=0b6b33&_nc_ohc=K3KotiJfUmUQ7kNvgGLbaSn&_nc_ht=scontent-ord5-2.xx&oh=00_AYCf3Tm2CtbT9P3N0a0g777yad0CodFRsPYBNuAnuM_ibQ&oe=669C1AAD""]",,https://www.facebook.com/photo/?fbid=7099291523450876&set=a.114588455254586,,,,1049,696,7058,,,null,,,,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgH3SWJ-&_nc_ht=scontent-ord5-2.xx&oh=00_AYC_RO_6QuhgBNbgEWVxnL6FW9-2YIQLFFUJTGgwVRgUsQ&oe=669C0C3D,,TRUE,,,,
100044568393679,,,"BAM WITH THE PUTBACK ON JOKIC 😱

Miami Heat","""2023-06-08T01:45:22.000Z""","[""https://scontent.fist1-1.fna.fbcdn.net/v/t15.5256-10/352763753_1319572505436271_1275360425982944133_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=7965db&_nc_ohc=deVerx0SoecQ7kNvgEClriF&_nc_ht=scontent.fist1-1.fna&oh=00_AYB6oeB5tkwwysC81IODKfUXFG8kGZTkacK_NIjWSTm8aw&oe=669C0843""]",,https://www.facebook.com/ESPN/videos/228202536661789/,,,,119,39,393,25708,,null,,,,https://scontent.fist2-4.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgH8WeDd&_nc_ht=scontent.fist2-4.fna&oh=00_AYAsoYRWsfC7iJL8mcQQBreju_7sGRDz4YMGBTQvnbA18w&oe=669C0C3D,,TRUE,,,,
100044568393679,,,"Alex Pereira and Jiri Prochazka were locked in 👀 

Stream #UFC303 on Saturday at 10 ET on ESPN+ PPV 🍿 bit.ly/UFC303FB","""2024-06-27T22:51:57.000Z""","[""https://scontent.fadb3-2.fna.fbcdn.net/v/t15.5256-10/428462075_1488361645090546_4057597133218509377_n.jpg?stp=dst-jpg_p296x100&_nc_cat=100&ccb=1-7&_nc_sid=7965db&_nc_ohc=rUsbH5Ua8NkQ7kNvgEaNzFz&_nc_ht=scontent.fadb3-2.fna&oh=00_AYBUG_6lMh5aSYe_orGmnj79YtIsbXBI4ZuXZNzYotHe5w&oe=669BFC08""]",,https://www.facebook.com/ESPN/videos/1436616887059181/,,,,160,132,3038,109763,,"[""ufc303""]",,,,https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGIknuw&_nc_ht=scontent.fadb3-1.fna&oh=00_AYBeAvQfzS4nH4wmBvwP7kkE6FUHBJ14aRM4Z-HRUMOGkg&oe=669C0C3D,,TRUE,,,,
100044568393679,,,"Montreal adds a defenseman!

At No. 5 overall, the Canadiens de Montréal select David Reinbacher 👏","""2023-06-28T23:52:58.000Z""","[""https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-6/357347141_7199019836811377_6433346568137890819_n.png?stp=dst-png_s640x640&_nc_cat=111&ccb=1-7&_nc_sid=0b6b33&_nc_ohc=CUvjJhHH8ZQQ7kNvgEyiqcY&_nc_ht=scontent-dfw5-1.xx&oh=00_AYB5VWeGaFJFPumBBX3zM4C-fs8XqGaSD5Y6ajHRFkY0rg&oe=669C10E7""]",,https://www.facebook.com/photo/?fbid=7199019843478043&set=a.114588455254586,,,,114,21,785,,,null,,,,https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGDOHz7&_nc_ht=scontent-dfw5-1.xx&oh=00_AYA5WklKoszk_4bZsTHMNipEmvuKDUC7IEQeV2Jwoc7gfw&oe=669C0C3D,,TRUE,,,,
100044568393679,,,"Breaking: Matthew Tkachuk will not play in Tuesday's Game 5 of The Stanley Cup Final, first reported by SportsNet and confirmed to Greg Wyshynski.","""2023-06-14T00:14:43.000Z""","[""https://scontent.fist1-2.fna.fbcdn.net/v/t39.30808-6/354015729_7142756425771052_3999354172968774232_n.png?stp=dst-png_s640x640&_nc_cat=111&ccb=1-7&_nc_sid=0b6b33&_nc_ohc=zAPb6YNQvqkQ7kNvgF9NgYG&_nc_ht=scontent.fist1-2.fna&oh=00_AYB1jEaLqB2kP-PvV54D5lAQhARAJct_0-907obDJIxnmA&oe=669BF82E""]",,https://www.facebook.com/photo/?fbid=7142756435771051&set=a.114588455254586,,,,604,136,1199,,,null,,,,https://scontent.fist2-4.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgH8WeDd&_nc_ht=scontent.fist2-4.fna&oh=00_AYAsoYRWsfC7iJL8mcQQBreju_7sGRDz4YMGBTQvnbA18w&oe=669C0C3D,,TRUE,,,,
100044568393679,,,"Who’s at the top of your list? 🤔

🔗 for Myron Medcalf’s full rankings: https://es.pn/3CMa9ck","""2023-06-23T17:37:51.000Z""","[""https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-6/356105811_7180377582008936_4294752686305753620_n.jpg?stp=dst-jpg_s640x640&_nc_cat=106&ccb=1-7&_nc_sid=0b6b33&_nc_ohc=Wn10UmPplngQ7kNvgHWlZLH&_nc_ht=scontent-dfw5-2.xx&oh=00_AYDf8hEFfdUYhDWV-5Jy6KFmJ8XJIQVwbYTEx8yYBE3Ucw&oe=669BF61B""]",,https://www.facebook.com/photo/?fbid=7180377595342268&set=a.114588455254586,,,,1590,374,1657,,,null,,,,https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGDOHz7&_nc_ht=scontent-dfw5-1.xx&oh=00_AYA5WklKoszk_4bZsTHMNipEmvuKDUC7IEQeV2Jwoc7gfw&oe=669C0C3D,,TRUE,,,,
100044568393679,,,"The Philadelphia Flyers have traded their second-leading scorer, center Kevin Hayes, to the St. Louis Blues.","""2023-06-27T19:04:08.000Z""","[""https://external-dfw5-1.xx.fbcdn.net/emg1/v/t13/6721081533338501071?url=https%3A%2F%2Fa3.espncdn.com%2Fcombiner%2Fi%3Fimg%3D%252Fphoto%252F2022%252F0113%252Fr961153_1296x729_16-9.jpg&fb_obo=1&utld=espncdn.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_Q399UmTc8_BXaX_AyLF_6Ldqj7TeohOtRlYey8x9Qz2EsXk&oe=6697EE23&_nc_sid=139b9a""]",,https://www.facebook.com/ESPN/posts/pfbid02WVWfRAf5QPt8nPbWPUhEvsj23tiH4n8xn16JPmzn5jf3JCmoS4U1kJJgdtn3zEzNl,,Flyers trade Hayes to Blues for 6-round pick,,206,65,1099,,,null,,,,https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGDOHz7&_nc_ht=scontent-dfw5-1.xx&oh=00_AYA5WklKoszk_4bZsTHMNipEmvuKDUC7IEQeV2Jwoc7gfw&oe=669C0C3D,,TRUE,,,,
100044568393679,,,"TIGERS WIN A GAME 1 THRILLER 🚨 

LSU Baseball","""2023-06-25T02:36:57.000Z""","[""https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-6/353857841_7185078301538864_5606693091132872298_n.png?stp=dst-png_s640x640&_nc_cat=105&ccb=1-7&_nc_sid=0b6b33&_nc_ohc=Y2h_HtH1j7QQ7kNvgHakQDR&_nc_ht=scontent-dfw5-1.xx&oh=00_AYBKamn-Kzm-qnUGaugD_fiqmvRVO0TEHXnM6igiRF5yUg&oe=669BE5DB""]",,https://www.facebook.com/photo/?fbid=7185078324872195&set=a.114588455254586,,,,494,1556,5160,,,null,,,,https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGDOHz7&_nc_ht=scontent-dfw5-1.xx&oh=00_AYA5WklKoszk_4bZsTHMNipEmvuKDUC7IEQeV2Jwoc7gfw&oe=669C0C3D,,TRUE,,,,
100044568393679,,,"SABRINA IONESCU'S 31-POINT PERFORMANCE HELPED LEAD THE LIBERTY TO A BIG WIN FROM DOWN 17 🔥 

What a performance 👏","""2023-06-25T19:56:51.000Z""","[""https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-6/356078163_7187636514616376_8926786375359811683_n.png?stp=dst-png_s640x640&_nc_cat=100&ccb=1-7&_nc_sid=0b6b33&_nc_ohc=GmyQjyJVcpEQ7kNvgHCSurg&_nc_ht=scontent-dfw5-2.xx&oh=00_AYCtGofHZ-fNVk8MH9NRHkiprUTpr31trIKRZp2lAfqyMw&oe=669C02E8""]",,https://www.facebook.com/photo/?fbid=7187636531283041&set=a.114588455254586,,,,728,275,3967,,,null,,,,https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGDOHz7&_nc_ht=scontent-dfw5-1.xx&oh=00_AYA5WklKoszk_4bZsTHMNipEmvuKDUC7IEQeV2Jwoc7gfw&oe=669C0C3D,,TRUE,,,,
100044568393679,,,Emma Raducanu gave Andy Murray his flowers 👏  Wimbledon,"""2024-07-04T18:25:06.000Z""","[""https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-6/449616275_1029914138504190_4365159254489080358_n.jpg?stp=dst-jpg_s640x640&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=PTxNSheyp_gQ7kNvgFTk-rP&_nc_ht=scontent.fadb3-1.fna&oh=00_AYDQtiUwyCq73PnpnB23GTDPuBv3IeV2H5q-kaXvxBVDGg&oe=669BF7A2""]",,https://www.facebook.com/ESPN/posts/pfbid0yNvZxHR92J4NAU4W5aD1yoK9quuC28qRTBydrS8r7zYx8Th6JNEV4D5RHBhnuEgPl,,,,265,41,2492,,,null,,,,https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGIknuw&_nc_ht=scontent.fadb3-1.fna&oh=00_AYBeAvQfzS4nH4wmBvwP7kkE6FUHBJ14aRM4Z-HRUMOGkg&oe=669C0C3D,,TRUE,,,,
100044568393679,,,"WHAT A PLAY TO SAVE A RUN‼️

TRE' MORGAN LOOKED LIKE A SHORTSTOP PLAYING FIRST BASE 😱

","""2023-06-23T01:09:35.000Z""","[""https://scontent-dfw5-1.xx.fbcdn.net/v/t15.5256-10/355392190_1005527073786398_3087234943111355588_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=7965db&_nc_ohc=k0IzCMa9oV4Q7kNvgHavjft&_nc_ht=scontent-dfw5-1.xx&oh=00_AYCS45CF7hCNrQ_0B9MwUIL84QNwfjSJIRB9yliZZIhBiw&oe=669BFBC0""]",,https://www.facebook.com/ESPN/videos/801410231625518/,,,,202,1070,7679,1269694,,null,,,,https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGDOHz7&_nc_ht=scontent-dfw5-1.xx&oh=00_AYA5WklKoszk_4bZsTHMNipEmvuKDUC7IEQeV2Jwoc7gfw&oe=669C0C3D,,TRUE,,,,
100044568393679,,,"THE VOLS ARE ON (ROCKY) TOP AFTER THE HOMER‼️ 

Tennessee Baseball | NCAA Baseball","""2024-06-23T20:51:53.000Z""","[{""attachment_url"":""https://www.facebook.com/ESPN/videos/3783680135244903/"",""id"":""3783680135244903"",""type"":""Video"",""url"":""https://scontent.fadb3-1.fna.fbcdn.net/v/t15.5256-10/442001892_1822557794889589_503640492438389311_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=7965db&_nc_ohc=ww7GTDlfRK0Q7kNvgEZrRs6&_nc_ht=scontent.fadb3-1.fna&oh=00_AYBMtubzUOtqXptMws4rPRCflKRYJrtmZ7O6Gu8HQBHhBg&oe=669BFEF8""]",,https://www.facebook.com/ESPN/videos/3783680135244903/,,,,153,144,1702,145484,,null,,,,https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGIknuw&_nc_ht=scontent.fadb3-1.fna&oh=00_AYBeAvQfzS4nH4wmBvwP7kkE6FUHBJ14aRM4Z-HRUMOGkg&oe=669C0C3D,,TRUE,,,,
100044568393679,,,"DALLAS LOVES AN OVERTIME WINNER 🤠⭐️

Dallas Stars | The Stanley Cup","""2023-05-26T03:08:42.000Z""","[{""attachment_url"":""https://www.facebook.com/ESPN/videos/129191686838507/"",""id"":""129191686838507"",""type"":""Video"",""url"":""https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/349407928_256421106929101_1038519586802968033_n.jpg?stp=dst-jpg_p296x100&_nc_cat=106&ccb=1-7&_nc_sid=7965db&_nc_ohc=RDjCS7YSnb0Q7kNvgH0Vsp_&_nc_ht=scontent-ord5-1.xx&oh=00_AYCm-Vpz0STx-ZpYMYOo9iQD7CF44HnAGToY-ZRqWELzQg&oe=669C0B4D"",""video_length"":""31941""}]",,https://www.facebook.com/ESPN/posts/pfbid0XxhPUUFSxmmRix1h8MbRzBMqfqZ44NSuRc4Qgj3c9M2Th8tjZQeMTBzrXEzL33GWl,,,,172,229,2234,70628,,null,,,,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgH3SWJ-&_nc_ht=scontent-ord5-2.xx&oh=00_AYC_RO_6QuhgBNbgEWVxnL6FW9-2YIQLFFUJTGgwVRgUsQ&oe=669C0C3D,,TRUE,,,,
100044568393679,,,THE COUNTDOWN TO WEEK 1 IS ON 😤 🏈,"""2023-05-23T15:16:06.000Z""","[{""id"":""7064467196933309"",""type"":""Photo"",""url"":""https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/348816497_1917127251995345_3862089048134721881_n.png?stp=dst-png_s640x640&_nc_cat=111&ccb=1-7&_nc_sid=0b6b33&_nc_ohc=S2lVFSPeLn8Q7kNvgHS26AH&_nc_ht=scontent-ord5-1.xx&oh=00_AYAOXSI0yHpuwZQmVZ3jy6zoc8Wz5u89gxxBTzEcfHAcnQ&oe=669C141D""}]",,https://www.facebook.com/photo/?fbid=7064467196933309&set=a.114588455254586,,,,229,502,1780,,,null,,,,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgH3SWJ-&_nc_ht=scontent-ord5-2.xx&oh=00_AYC_RO_6QuhgBNbgEWVxnL6FW9-2YIQLFFUJTGgwVRgUsQ&oe=669C0C3D,,TRUE,,,,
100044568393679,,,"The Pacers select Bilal Coulibaly with the No. 7 pick in the #NBADraft and trade him to the Wizards, per Wojnarowski","""2023-06-23T00:52:15.000Z""","[{""id"":""7177830838930277"",""type"":""Photo"",""url"":""https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-6/355843224_7177830832263611_9037966458120833005_n.png?stp=dst-png_s640x640&_nc_cat=101&ccb=1-7&_nc_sid=0b6b33&_nc_ohc=i1-9iCsEn_UQ7kNvgFYfHq5&_nc_ht=scontent-dfw5-1.xx&oh=00_AYDhL1SccyqfpSZMvDuSLlVD-o7hK5b_qKwk0G1r5hH7LA&oe=669BEFE2""}]",,https://www.facebook.com/photo/?fbid=7177830838930277&set=a.114588455254586,,,,58,105,595,,,"[""nbadraft""]",,,,https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGDOHz7&_nc_ht=scontent-dfw5-1.xx&oh=00_AYA5WklKoszk_4bZsTHMNipEmvuKDUC7IEQeV2Jwoc7gfw&oe=669C0C3D,,TRUE,,,,
100044568393679,,,No. 2 Novak Djokovic advances to his 15th Wimbledon quarterfinals in straight-sets over No. 15 Holger Rune 💪,"""2024-07-08T20:17:15.000Z""","[{""id"":""1032413971587540"",""type"":""Photo"",""url"":""https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-6/450190057_1032413968254207_9051388474004561705_n.jpg?stp=dst-jpg_s640x640&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=8onhARARLpMQ7kNvgE-JlWR&_nc_ht=scontent.fadb3-1.fna&oh=00_AYAjxVl_KW0j-oURbdhF7Mruw3efx1cU5IBq3oATlbatSA&oe=669BFB11""}]",,https://www.facebook.com/ESPN/posts/pfbid0avV4dGSwHkSiuNMjn5dcp9fVCHmA8XPujCzfpsbU1J82YdArCDz56AXJkL6RC6EYl,,,,146,70,830,,,null,,,,https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGIknuw&_nc_ht=scontent.fadb3-1.fna&oh=00_AYBeAvQfzS4nH4wmBvwP7kkE6FUHBJ14aRM4Z-HRUMOGkg&oe=669C0C3D,,TRUE,,,,
100044568393679,,,"Seven people have been arrested in connection with two separate racist incidents towards Real Madrid C.F.'s Vinicius Junior, Spanish police said.

Three of the arrests were related to racist abuse aimed at Vinicius during a match in Valencia on Sunday. Four arrests in Madrid involve the hanging of a mannequin wearing a Vinicius shirt from a bridge near Real Madrid's training ground in January.","""2023-05-23T13:38:03.000Z""","[{""id"":""6482471735169777"",""type"":""GenericAttachmentMedia"",""url"":""https://external-ord5-2.xx.fbcdn.net/emg1/v/t13/13276136394121315609?url=https%3A%2F%2Fa4.espncdn.com%2Fcombiner%2Fi%3Fimg%3D%252Fphoto%252F2023%252F0523%252Fr1177033_1296x729_16-9.jpg&fb_obo=1&utld=espncdn.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_Q399T47g3vgWA2XSGapfLUXvWEHd-OJwIBZnWnnyxhVzeNE&oe=6697FC17&_nc_sid=139b9a""}]",,https://www.facebook.com/ESPN/posts/pfbid0tuYsnwvQ9apXLg23bBTDrX6QuFCcLMb8gW53bsYU3pwyHiPC1bgbynPoivVftx5al,,Four arrested over Vinicius effigy hung off bridge,,17,4,96,,,null,,,,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgH3SWJ-&_nc_ht=scontent-ord5-2.xx&oh=00_AYC_RO_6QuhgBNbgEWVxnL6FW9-2YIQLFFUJTGgwVRgUsQ&oe=669C0C3D,,TRUE,,,,
